Task arrival date_act1,Task arrival date_act2,Task arrival date_act3,Actvity ID_act1,Actvity ID_act2,Actvity ID_act3,Task Executer_act1,Task Executer_act2,Task Executer_act3,Task executer department_act1,Task executer department_act2,Task executer department_act3,Task Type_act1,Task Type_act2,Task Type_act3,Action_act1,Action_act2,Action_act3,idBPMApplicationAction_act1,idBPMApplicationAction_act2,idBPMApplicationAction_act3,Period between arrival and execution_act1,Period between arrival and execution_act2,Period between arrival and execution_act3,Period between arrival and capture_act1,Period between arrival and capture_act2,Period between arrival and capture_act3,Cumulative Length of Process_act1,Cumulative Length of Process_act2,Cumulative Length of Process_act3,Overdue Days_act1,Overdue Days_act2,Overdue Days_act3,Role ID_act1,Role ID_act2,Role ID_act3,Years in Org Position_act1,Years in Org Position_act2,Years in Org Position_act3,Age_act1,Age_act2,Age_act3,idBPMRequirement_act1,idBPMRequirement_act2,idBPMRequirement_act3,Target,NumberOfFemales,NumberOfManagers,NumberOfOutsourcers,NumberOfRejections,Value Count,idField_203,idField_3486,idField_3388,idField_3391,idField_3390,idField_3491,idField_3420,idField_3935,idField_47,idField_1602,idField_1604,Value_10,Value_50,Value_30,Value_70,Value_20,Value_100,Value_60,Value_2,Value_40,Value_1,Value_80,Value_90,Actvity ID_last_act4,Task arrival date_last_act4
2022-07-07 08:28:29.643,2022-07-07 08:28:31.783,2022-07-10 14:58:19.657,100,102,101,9391,4731,9391,9391,4731,9391,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,78,42,0,77,17,1,2,3,0,2,0,1,21,1,1,1,1,53,52,53,Non applicable,300,Non applicable,2,1,2,1,1,6,1,1,1,1,0,1,1,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,102,2022-07-12 09:23:36.583
2022-07-07 15:55:26.230,2022-07-07 15:55:30.497,2022-07-11 09:45:35.760,100,102,101,8897,4731,8897,8897,4731,8897,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,89,7,0,89,6,1,2,3,0,2,0,5,21,5,4,1,4,58,52,58,Non applicable,300,Non applicable,2,3,2,1,1,6,1,1,1,1,0,1,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,102,2022-07-11 16:48:59.050
2022-07-07 17:01:44.470,2022-07-07 17:01:47.050,2022-07-08 10:45:47.413,100,105,106,109,9083,4322,109,9083,4322,Initial Request,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,270,273,273,0,17,70,0,17,70,1,2,3,0,0,2,4,59,21,3,5,0,44,52,57,Non applicable,Non applicable,Non applicable,3,1,2,1,0,5,1,1,1,0,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,105,2022-07-11 09:36:21.323
2022-07-08 10:28:19.160,2022-07-08 10:28:19.723,2022-07-12 15:52:53.283,100,102,101,211,4960,642,211,4960,642,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,101,1,0,99,1,1,2,3,0,3,0,5,21,5,0,0,3,47,46,46,Non applicable,183,Non applicable,2,2,2,1,1,7,1,1,1,1,1,1,1,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,102,2022-07-12 17:13:51.507
2022-07-11 09:20:30.500,2022-07-11 09:20:31.187,2022-07-14 13:21:00.200,100,102,101,8303,4960,8303,8303,4960,8303,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,76,0,0,75,0,1,2,3,0,2,0,6,21,6,6,0,6,54,46,54,Non applicable,183,Non applicable,2,1,2,1,1,6,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,102,2022-07-14 14:14:54.927
2022-07-11 13:06:19.963,2022-07-11 13:06:20.607,2022-07-13 13:53:32.117,100,102,101,1537,4960,1537,1537,4960,1537,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,48,0,0,48,0,1,2,3,0,1,0,5,21,5,5,0,5,34,46,34,Non applicable,183,Non applicable,0,3,2,1,1,5,1,1,1,1,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,102,2022-07-13 14:02:08.440
2022-07-11 13:23:12.550,2022-07-11 13:23:13.703,2022-07-13 14:24:40.470,100,102,101,Robot,4960,Robot,Non identifiable,4960,Non identifiable,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,49,3,0,48,2,1,2,3,0,1,0,0,21,0,0,0,0,0,46,0,Non applicable,183,Non applicable,1,1,0,3,1,9,1,1,1,1,1,1,1,0,1,1,0,3,0,0,2,1,0,0,0,0,0,0,0,102,2022-07-13 18:15:14.990
2022-07-11 16:10:18.130,2022-07-11 16:10:19.663,2022-07-12 11:32:23.310,100,102,101,461,4731,461,461,4731,461,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,19,2,0,19,2,1,2,3,0,0,0,6,21,6,4,1,4,46,52,46,Non applicable,300,Non applicable,3,3,2,1,1,7,1,1,1,1,1,1,1,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,102,2022-07-12 14:28:50.167
2022-07-12 09:33:32.820,2022-07-12 09:33:33.570,2022-07-16 10:40:36.190,100,102,101,1591,4960,1591,1591,4960,1591,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,97,46,0,97,46,1,2,3,0,3,0,1,21,1,0,0,0,32,46,32,Non applicable,183,Non applicable,0,3,2,1,1,5,1,1,1,1,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,102,2022-07-18 08:45:51.197
2022-07-12 16:08:55.737,2022-07-12 16:08:58.783,2022-07-13 10:43:19.593,100,102,101,10317,4731,10317,10317,4731,10317,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,18,0,0,18,0,1,2,3,0,0,0,5,21,5,1,1,1,49,52,49,Non applicable,300,Non applicable,0,3,2,1,1,5,1,1,1,1,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,102,2022-07-13 11:30:55.183
2022-07-13 09:18:16.360,2022-07-13 09:18:17.453,2022-07-14 15:29:56.593,100,102,101,533,507,533,533,507,533,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,30,0,0,30,0,1,2,3,0,0,0,5,11,5,0,7,0,44,44,44,Non applicable,300,Non applicable,3,2,3,0,1,6,1,1,1,1,0,1,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,102,2022-07-14 15:59:32.437
2022-07-13 10:46:24.217,2022-07-13 10:46:24.950,2022-07-14 16:12:53.610,100,102,101,869,507,869,869,507,869,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,29,0,0,29,0,1,2,3,0,0,0,5,11,5,1,7,1,45,44,45,Non applicable,183,Non applicable,3,2,3,0,1,6,1,1,1,1,0,1,1,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,102,2022-07-14 16:38:39.810
2022-07-13 13:36:40.303,2022-07-13 13:36:41.333,2022-07-16 18:25:55.077,100,102,101,8232,4960,8232,8232,4960,8232,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,76,44,0,76,38,1,2,3,0,2,0,4,21,4,14,0,14,56,46,56,Non applicable,183,Non applicable,2,1,2,1,1,6,1,1,1,1,0,1,1,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,102,2022-07-18 14:52:50.747
2022-07-13 16:39:49.110,2022-07-13 16:39:51.300,2022-07-14 16:25:42.420,100,102,101,9411,507,9411,9411,507,9411,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,23,0,0,23,0,1,2,3,0,0,0,4,11,4,2,7,2,52,44,52,Non applicable,183,Non applicable,3,0,3,0,1,7,1,1,1,1,1,1,1,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,102,2022-07-14 16:51:56.283
2022-07-13 17:05:45.000,2022-07-13 17:05:45.580,2022-07-14 15:34:13.443,100,102,101,533,507,533,533,507,533,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,22,0,0,22,0,1,2,3,0,0,0,5,11,5,0,7,0,44,44,44,Non applicable,300,Non applicable,3,2,3,0,1,6,1,1,1,1,0,1,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,102,2022-07-14 15:57:35.100
2022-07-14 09:17:28.820,2022-07-14 09:17:29.410,2022-07-15 17:03:09.533,100,102,101,9152,4960,9152,9152,4960,9152,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,31,0,0,31,0,1,2,3,0,1,0,6,21,6,0,0,0,51,46,51,Non applicable,183,Non applicable,2,1,2,1,1,7,1,1,1,1,1,1,1,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,102,2022-07-15 17:10:35.570
2022-07-14 10:11:41.203,2022-07-14 10:11:41.733,2022-07-18 14:02:31.800,100,102,103,2059,4960,10925,2059,4960,10925,Initial Request,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,270,273,278,0,99,1,0,99,1,1,2,3,0,3,0,1,21,8,1,0,2,24,46,53,Non applicable,Non applicable,Non applicable,1,3,2,1,0,10,1,1,1,1,1,1,1,0,1,1,1,2,0,0,1,2,0,0,0,1,2,1,0,102,2022-07-18 15:48:05.497
2022-07-14 14:32:12.940,2022-07-14 14:32:14.033,2022-07-18 17:09:07.747,100,102,101,2059,4960,2059,2059,4960,2059,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,98,0,0,98,0,1,2,3,0,3,0,1,21,1,1,0,1,24,46,24,Non applicable,183,Non applicable,2,3,2,1,1,7,1,1,1,1,1,1,1,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,102,2022-07-18 17:29:21.217
2022-07-14 15:05:32.600,2022-07-14 15:05:33.257,2022-07-15 11:14:06.163,100,102,101,935,4731,935,935,4731,935,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,20,5,0,20,5,1,2,3,0,0,0,5,21,5,2,1,2,45,52,45,Non applicable,300,Non applicable,0,1,2,1,1,6,1,1,1,1,1,0,1,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,102,2022-07-15 16:57:10.693
2022-07-14 16:29:13.453,2022-07-14 16:29:16.377,2022-07-16 14:55:29.603,100,102,101,84,4731,84,84,4731,84,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,46,44,0,45,44,1,2,3,0,1,0,5,21,5,0,1,0,49,52,49,Non applicable,300,Non applicable,3,1,2,1,1,6,1,1,1,1,0,1,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,102,2022-07-18 11:54:29.353
2022-07-15 09:21:37.783,2022-07-15 09:21:41.017,2022-07-15 11:34:00.370,100,105,106,3,9083,4960,3,9083,4960,Initial Request,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,270,273,273,0,2,98,0,2,97,1,2,3,0,0,4,5,59,21,2,5,0,54,52,46,Non applicable,Non applicable,Non applicable,3,2,2,1,0,5,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,105,2022-07-19 13:40:42.540
2022-07-15 09:48:04.550,2022-07-15 09:48:07.283,2022-07-19 13:50:53.307,100,102,103,10986,4960,10925,10986,4960,10925,Initial Request,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,270,273,278,0,100,0,0,99,0,1,2,3,0,3,0,5,21,8,2,0,2,49,46,53,Non applicable,Non applicable,Non applicable,0,3,2,1,0,7,1,1,1,1,1,1,1,0,0,0,0,2,0,1,2,0,1,0,0,0,0,0,0,102,2022-07-19 13:55:10.750
2022-07-15 09:49:54.650,2022-07-15 09:49:55.260,2022-07-18 14:17:07.747,100,102,101,1537,4731,1537,1537,4731,1537,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,76,0,0,76,0,1,2,3,0,2,0,5,21,5,5,1,5,34,52,34,Non applicable,300,Non applicable,3,3,2,1,1,6,1,1,1,1,0,1,1,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,102,2022-07-18 14:21:49.813
2022-07-15 09:56:17.527,2022-07-15 09:56:20.543,2022-07-21 17:20:57.353,100,102,103,622,4960,10925,622,4960,10925,Initial Request,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,270,273,278,0,151,25,0,100,2,1,2,3,0,6,0,1,21,8,1,0,2,41,46,53,Non applicable,Non applicable,Non applicable,1,3,2,1,0,9,1,1,1,1,0,1,1,0,1,1,1,2,0,1,1,1,0,0,0,0,2,0,1,102,2022-07-22 18:51:03.150
2022-07-15 12:25:47.223,2022-07-15 12:25:48.067,2022-07-19 09:46:44.250,100,102,103,935,4731,10925,935,4731,10925,Initial Request,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,270,273,278,0,93,2,0,93,2,1,2,3,0,0,0,5,21,8,2,1,2,45,52,53,Non applicable,Non applicable,Non applicable,1,2,2,1,0,9,1,1,1,1,0,1,1,0,1,1,1,3,0,1,2,0,0,0,0,0,0,0,0,102,2022-07-19 12:28:56.270
2022-07-15 12:45:57.477,2022-07-15 12:45:58.647,2022-07-19 06:38:25.960,100,102,103,10551,4322,10925,10551,4322,10925,Initial Request,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,270,273,278,0,89,5,0,89,5,1,2,3,0,0,0,5,21,8,0,0,2,48,57,53,Non applicable,Non applicable,Non applicable,2,3,2,1,0,6,1,1,1,1,0,1,1,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,102,2022-07-19 12:29:22.367
2022-07-15 19:29:04.157,2022-07-15 19:29:04.830,2022-07-19 16:37:23.927,100,102,101,924,4960,924,924,4960,924,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,93,3,0,93,0,1,2,3,0,1,0,6,21,6,4,0,4,41,46,41,Non applicable,183,Non applicable,0,1,2,1,1,6,1,1,1,1,1,0,1,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,102,2022-07-19 19:37:53.750
2022-07-18 09:14:09.220,2022-07-18 09:14:09.877,2022-07-20 10:22:11.943,100,102,101,10812,4960,10812,10812,4960,10812,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,49,0,0,49,0,1,2,3,0,1,0,5,21,5,1,0,1,48,46,48,Non applicable,183,Non applicable,3,3,2,1,1,7,1,1,1,1,1,1,1,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,102,2022-07-20 10:47:02.530
2022-07-18 09:28:37.547,2022-07-18 09:28:43.280,2022-07-19 12:02:07.860,100,102,101,8566,4731,8566,8566,4731,8566,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,26,0,0,26,0,1,2,3,0,0,0,5,21,5,2,1,2,56,52,56,Non applicable,300,Non applicable,3,1,2,1,1,7,1,1,1,1,1,1,1,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,1,102,2022-07-19 12:33:10.900
2022-07-18 09:41:32.453,2022-07-18 09:41:35.190,2022-07-20 09:45:48.817,100,102,101,9946,4731,9946,9946,4731,9946,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,48,0,0,47,0,1,2,3,0,1,0,5,21,5,5,1,5,50,52,50,Non applicable,300,Non applicable,3,3,2,1,1,7,1,1,1,1,1,1,1,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,102,2022-07-20 09:59:16.350
2022-07-18 09:48:15.440,2022-07-18 09:48:19.050,2022-07-20 11:54:20.950,100,102,101,667,4960,667,667,4960,667,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,50,1,0,50,1,1,2,3,0,1,0,1,21,1,1,0,1,46,46,46,Non applicable,183,Non applicable,2,3,2,1,1,6,1,1,1,1,0,1,1,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,102,2022-07-20 13:20:24.533
2022-07-18 17:28:39.713,2022-07-18 17:28:43.307,2022-07-19 15:01:34.987,100,102,103,29,4731,10925,29,4731,10925,Initial Request,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,270,273,278,0,21,48,0,21,21,1,2,3,0,0,1,6,21,8,2,1,2,48,52,53,Non applicable,Non applicable,Non applicable,3,3,2,1,0,7,1,1,1,1,1,1,1,0,0,0,0,3,0,1,1,1,0,0,0,0,0,0,0,102,2022-07-21 15:27:11.623
2022-07-18 17:56:40.220,2022-07-18 17:56:41.033,2022-07-20 09:16:07.677,100,102,101,10816,4731,10816,10816,4731,10816,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,39,0,0,38,0,1,2,3,0,0,0,5,21,5,0,1,0,45,52,45,Non applicable,300,Non applicable,2,1,2,1,1,7,1,1,1,1,1,1,1,0,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,102,2022-07-20 09:29:42.600
2022-07-19 17:05:06.370,2022-07-19 17:05:09.903,2022-07-21 11:02:08.647,100,102,103,109,4731,10925,109,4731,10925,Initial Request,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,270,273,278,0,41,19,0,41,12,1,2,3,0,0,0,4,21,8,3,1,2,44,52,53,Non applicable,Non applicable,Non applicable,2,2,2,1,0,7,1,1,1,1,1,1,1,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,102,2022-07-22 06:27:15.817
2022-07-19 17:24:56.590,2022-07-19 17:24:57.810,2022-07-27 17:25:38.797,100,102,101,49,4731,49,49,4731,49,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,192,0,0,191,0,1,2,3,0,7,0,5,21,5,1,1,1,49,52,49,Non applicable,300,Non applicable,2,3,2,1,1,6,1,1,1,1,0,1,1,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0,102,2022-07-27 17:29:27.313
2022-07-20 08:21:08.227,2022-07-20 08:21:10.240,2022-07-25 15:45:19.453,100,102,101,8303,4960,8303,8303,4960,8303,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,127,0,0,127,0,1,2,3,0,5,0,6,21,6,6,0,6,54,46,54,Non applicable,183,Non applicable,2,1,2,1,1,7,1,1,1,1,1,1,1,0,0,0,0,3,0,1,0,1,0,1,0,0,0,0,0,102,2022-07-25 16:11:39.077
2022-07-20 10:18:06.457,2022-07-20 10:18:08.660,2022-07-21 15:31:32.927,100,102,103,598,4731,73,598,4731,73,Initial Request,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,270,273,278,0,29,25,0,29,25,1,2,3,0,0,0,5,21,8,1,1,2,45,52,53,Non applicable,Non applicable,Non applicable,3,2,2,1,0,6,1,1,1,1,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,1,0,102,2022-07-22 16:58:11.440
2022-07-20 11:02:14.087,2022-07-20 11:02:16.510,2022-07-23 18:11:38.477,100,102,101,244,4731,244,244,4731,244,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,79,42,0,79,42,1,2,3,0,2,0,5,21,5,3,1,3,45,52,45,Non applicable,300,Non applicable,0,3,2,1,1,6,1,1,1,1,1,0,1,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,102,2022-07-25 12:29:52.247
2022-07-20 11:06:30.450,2022-07-20 11:06:32.640,2022-07-25 11:25:18.533,100,102,101,244,4731,244,244,4731,244,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,120,1,0,120,1,1,2,3,0,4,0,5,21,5,3,1,3,45,52,45,Non applicable,300,Non applicable,0,3,2,1,1,6,1,1,1,1,1,0,1,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,102,2022-07-25 12:28:17.410
2022-07-20 11:13:29.343,2022-07-20 11:13:30.953,2022-07-25 11:51:55.567,100,102,101,244,4731,244,244,4731,244,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,120,0,0,120,0,1,2,3,0,4,0,5,21,5,3,1,3,45,52,45,Non applicable,300,Non applicable,0,3,2,1,1,6,1,1,1,1,1,0,1,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,102,2022-07-25 12:26:21.777
2022-07-20 11:49:22.910,2022-07-20 11:49:26.083,2022-07-25 16:34:29.360,100,102,101,8987,4960,8987,8987,4960,8987,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,124,17,0,124,17,1,2,3,0,4,0,5,21,5,1,0,1,53,46,53,Non applicable,183,Non applicable,3,3,2,1,1,6,1,1,1,1,0,1,1,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,102,2022-07-26 10:06:15.803
2022-07-20 11:56:09.163,2022-07-20 11:56:23.070,2022-09-03 12:22:14.743,100,102,103,10676,4731,10606,10676,4731,10606,Initial Request,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,270,273,278,0,1080,0,0,1080,0,1,2,3,0,44,0,5,21,11,3,1,1,52,52,49,Non applicable,Non applicable,Non applicable,3,3,2,1,0,7,1,1,1,1,1,1,1,0,0,0,0,2,0,1,1,1,1,0,0,0,0,0,0,102,2022-09-03 12:25:51.857
2022-07-20 14:54:17.340,2022-07-20 14:54:18.497,2022-07-26 08:16:54.210,100,102,101,50,4322,50,50,4322,50,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,137,0,0,137,0,1,2,3,0,4,0,6,21,6,3,0,3,51,57,51,Non applicable,661,Non applicable,2,3,2,1,1,7,1,1,1,1,1,1,1,0,0,0,0,2,0,1,1,1,1,0,0,0,0,0,0,102,2022-07-26 08:38:51.623
2022-07-21 11:31:32.613,2022-07-21 11:31:35.190,2022-07-23 16:06:53.200,100,102,101,244,4731,244,244,4731,244,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,52,44,0,52,44,1,2,3,0,1,0,5,21,5,3,1,3,45,52,45,Non applicable,300,Non applicable,3,3,2,1,1,7,1,1,1,1,1,1,1,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,1,102,2022-07-25 12:30:27.170
2022-07-21 18:08:05.467,2022-07-21 18:08:06.013,2022-07-22 13:38:47.053,100,105,106,8262,10027,4731,8262,10027,4731,Initial Request,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,270,273,273,0,19,69,0,19,69,1,2,3,0,0,2,5,59,21,11,5,1,59,48,52,Non applicable,Non applicable,Non applicable,3,1,2,1,0,5,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,105,2022-07-25 11:33:34.337
2022-07-22 08:26:00.563,2022-07-22 08:26:03.127,2022-07-23 10:03:05.000,100,102,101,1151,4960,1151,1151,4960,1151,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,25,47,0,25,47,1,2,3,0,0,0,5,21,5,6,0,6,42,46,42,Non applicable,183,Non applicable,2,1,2,1,1,7,1,1,1,1,1,1,1,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,102,2022-07-25 09:36:19.123
2022-07-22 08:49:56.723,2022-07-22 08:49:57.787,2022-07-25 10:59:51.770,100,102,101,244,4731,244,244,4731,244,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,74,1,0,74,1,1,2,3,0,2,0,5,21,5,3,1,3,45,52,45,Non applicable,300,Non applicable,0,3,2,1,1,6,1,1,1,1,1,0,1,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,102,2022-07-25 12:29:08.337
2022-07-22 11:17:14.553,2022-07-22 11:17:24.743,2022-07-23 10:22:13.610,100,102,101,9650,4960,9650,9650,4960,9650,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,23,55,0,23,55,1,2,3,0,0,0,5,21,5,1,0,1,55,46,55,Non applicable,183,Non applicable,2,3,2,1,1,7,1,1,1,1,1,1,1,0,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,102,2022-07-25 17:27:28.080
2022-07-22 12:01:52.767,2022-07-22 12:01:55.830,2022-07-23 10:30:22.510,100,102,101,7628,4960,7628,7628,4960,7628,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,22,54,0,22,50,1,2,3,0,0,0,5,21,5,11,0,11,59,46,59,Non applicable,183,Non applicable,3,1,2,1,1,7,1,1,1,1,1,1,1,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,102,2022-07-25 17:03:08.620
2022-07-22 14:30:53.410,2022-07-22 14:30:54.147,2022-07-23 11:02:12.630,100,102,101,7738,4960,7738,7738,4960,7738,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,20,55,0,20,47,1,2,3,0,0,0,4,21,4,5,0,5,57,46,57,Non applicable,183,Non applicable,2,1,2,1,1,6,1,1,1,1,0,1,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,102,2022-07-25 18:12:20.527
2022-07-22 17:27:38.173,2022-07-22 17:27:41.457,2022-07-25 13:12:15.247,100,102,101,9851,4960,9851,9851,4960,9851,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,67,0,0,67,0,1,2,3,0,0,0,5,21,5,1,0,1,57,46,57,Non applicable,183,Non applicable,1,3,2,1,1,9,1,1,1,1,0,1,1,0,1,1,1,2,0,1,1,0,1,0,0,1,2,0,0,102,2022-07-25 13:16:01.873
2022-07-22 17:53:01.700,2022-07-22 17:53:02.780,2022-07-23 09:39:07.817,100,102,103,362,4731,10606,362,4731,10606,Initial Request,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,270,273,278,0,15,65,0,15,65,1,2,3,0,0,0,5,21,11,1,1,1,45,52,49,Non applicable,Non applicable,Non applicable,3,3,2,1,0,7,1,1,1,1,1,1,1,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,102,2022-07-26 02:49:20.660
2022-07-22 17:55:34.070,2022-07-22 17:55:36.277,2022-07-23 09:43:32.023,100,102,103,362,4731,10606,362,4731,10606,Initial Request,Execution,Execution,Submit initial request,Non identifiable,Non identifiable,270,273,278,0,15,65,0,15,64,1,2,3,0,0,0,5,21,11,1,1,1,45,52,49,Non applicable,Non applicable,Non applicable,3,3,2,1,0,7,1,1,1,1,1,1,1,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,102,2022-07-26 02:48:07.450
2022-07-25 08:19:04.087,2022-07-25 08:19:04.993,2022-07-25 10:12:07.357,100,102,101,447,4960,447,447,4960,447,Initial Request,Execution,Requester response to rejection,Submit initial request,Non identifiable,Non identifiable,270,271,272,0,1,1,0,1,1,1,2,3,0,0,0,5,21,5,0,0,0,47,46,47,Non applicable,183,Non applicable,1,1,2,1,1,9,1,1,1,1,0,1,1,0,1,1,1,3,1,1,0,0,1,0,2,0,0,0,0,102,2022-07-25 11:20:12.010
