Target,NumberOfFemales,NumberOfManagers,NumberOfOutsourcers,NumberOfRejections,Value Count,idField_203,idField_3486,idField_3388,idField_3391,idField_3390,idField_3491,idField_3420,idField_3935,idField_47,idField_1602,idField_1604,Value_10,Value_50,Value_30,Value_70,Value_20,Value_100,Value_60,Value_2,Value_40,Value_1,Value_80,Value_90,Actvity ID_last_act1,Task arrival date_last_act1
3,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,100,2024-01-29 16:40:08.620
3,0,0,0,0,4,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,100,2024-01-29 16:43:09.523
3,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,100,2024-01-29 16:58:54.613
1,0,0,0,0,9,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,2,0,2,0,0,1,0,100,2024-01-29 17:04:33.213
3,0,0,0,0,6,1,1,1,1,1,0,0,1,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,100,2024-01-29 17:04:41.687
1,0,0,0,0,9,1,1,1,1,1,0,0,1,1,1,1,0,2,1,0,0,2,1,2,0,0,0,0,100,2024-01-29 17:08:37.030
0,0,0,0,0,5,1,1,1,1,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,100,2024-01-29 17:18:08.087
0,0,0,0,0,5,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,100,2024-01-29 17:19:07.240
3,0,0,0,0,6,1,1,1,1,1,0,0,1,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,100,2024-01-29 17:19:27.610
1,0,0,0,0,9,1,1,1,1,1,0,0,1,1,1,1,4,0,0,0,0,1,1,2,0,0,0,0,100,2024-01-29 17:35:53.427
3,0,0,0,0,6,1,1,1,1,1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,100,2024-01-29 17:39:51.910
3,0,0,0,0,7,1,1,1,1,1,1,0,1,0,0,0,0,2,1,0,1,1,0,0,0,0,1,0,100,2024-01-29 17:41:40.927
1,0,0,0,0,8,1,1,1,1,1,0,0,1,1,1,0,1,2,1,0,0,0,1,0,0,2,0,0,100,2024-01-29 17:43:00.010
3,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,100,2024-01-29 18:06:18.240
3,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,100,2024-01-30 08:41:29.683
1,0,0,0,0,9,1,1,1,1,1,0,0,1,1,1,1,2,1,0,0,0,1,1,0,0,2,0,1,100,2024-01-30 08:41:38.070
3,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,100,2024-01-30 08:41:53.907
3,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,100,2024-01-30 08:44:56.920
3,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,100,2024-01-30 08:48:25.213
1,0,0,0,0,7,1,1,1,1,1,0,0,1,1,0,0,0,2,0,0,1,1,0,0,0,1,1,0,100,2024-01-30 08:54:24.900
3,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,100,2024-01-30 09:02:34.200
3,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,100,2024-01-30 09:04:52.190
1,0,0,0,0,9,1,1,1,1,1,0,0,1,1,1,1,2,1,1,0,0,1,1,2,0,0,0,0,100,2024-01-30 09:09:22.347
3,0,0,0,0,6,1,1,1,1,1,0,0,1,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,100,2024-01-30 09:14:27.533
3,0,0,0,0,6,1,1,1,1,1,0,0,1,0,0,0,0,1,2,0,0,0,1,0,1,0,0,0,100,2024-01-30 09:20:43.587
1,0,0,0,0,9,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,2,1,0,100,2024-01-30 09:26:33.860
1,0,0,0,0,9,1,1,1,1,1,0,0,1,1,1,1,2,1,0,0,0,1,1,2,1,0,0,0,100,2024-01-30 09:33:04.860
1,0,0,0,0,10,1,1,1,1,1,1,0,1,1,1,1,0,2,0,1,1,2,0,2,1,0,0,0,100,2024-01-30 09:33:45.300
3,0,0,0,0,6,1,1,1,1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,100,2024-01-30 09:36:20.617
3,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,100,2024-01-30 09:42:34.093
1,0,0,0,0,9,1,1,1,1,1,1,0,0,1,1,1,4,0,0,1,0,0,0,0,0,2,1,0,100,2024-01-30 10:02:06.943
3,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,100,2024-01-30 10:21:36.270
3,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,100,2024-01-30 10:29:07.680
3,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,100,2024-01-30 10:30:28.060
3,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,2,0,0,1,0,1,0,0,1,0,0,0,100,2024-01-30 11:22:26.633
1,0,0,0,0,9,1,1,1,1,1,1,0,0,1,1,1,2,0,1,1,1,1,0,2,0,0,0,0,100,2024-01-30 12:09:43.093
3,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,100,2024-01-30 12:52:30.770
3,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,100,2024-01-30 12:55:24.527
3,0,0,0,0,6,1,1,1,1,1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,100,2024-01-30 12:56:23.370
1,0,0,0,0,9,1,1,1,1,1,1,0,0,1,1,1,2,0,0,1,1,1,0,0,0,2,1,0,100,2024-01-30 13:00:20.913
0,0,0,0,0,4,1,1,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,100,2024-01-30 13:06:27.383
3,0,0,0,0,6,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,100,2024-01-30 13:06:34.717
1,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,100,2024-01-30 13:17:04.350
1,0,0,0,0,9,1,1,1,1,1,1,0,0,1,1,1,2,1,0,1,0,1,0,0,0,2,1,0,100,2024-01-30 13:24:54.657
3,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,100,2024-01-30 13:48:10.533
1,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,100,2024-01-30 13:52:06.723
3,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,100,2024-01-30 13:58:53.540
3,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,100,2024-01-30 14:23:56.347
1,0,0,0,0,9,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,2,1,0,0,0,2,1,1,100,2024-01-30 14:30:44.880
3,0,0,0,0,6,1,1,1,1,1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,100,2024-01-30 14:31:20.323
3,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,100,2024-01-30 14:32:56.287
3,0,0,0,0,7,1,1,1,1,1,1,0,1,0,0,0,2,1,0,1,0,1,0,0,1,0,0,0,100,2024-01-30 14:34:26.883
3,0,0,0,0,6,1,1,1,1,1,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,1,0,100,2024-01-30 14:47:00.807
1,0,0,0,0,6,1,1,1,1,1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,100,2024-01-30 14:53:20.480
3,0,0,0,0,6,1,1,1,1,1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,100,2024-01-30 14:59:18.530
1,0,0,0,0,9,1,1,1,1,1,1,0,0,1,1,1,2,1,0,1,1,1,0,2,0,0,0,0,100,2024-01-30 14:59:57.733
1,0,0,0,0,9,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,2,1,0,0,0,2,1,1,100,2024-01-30 15:08:26.923
1,0,0,0,0,10,1,1,1,1,1,1,0,1,1,1,1,1,2,0,1,1,1,0,2,1,0,0,0,100,2024-01-30 15:08:30.313
1,0,0,0,0,9,1,1,1,1,1,1,0,0,1,1,1,2,0,1,1,1,1,0,2,0,0,0,0,100,2024-01-30 15:15:56.590
1,0,0,0,0,9,1,1,1,1,1,1,0,0,1,1,1,0,2,0,1,0,2,0,2,0,0,0,1,100,2024-01-30 15:39:46.043
3,0,0,0,0,6,1,1,1,1,1,0,0,1,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,100,2024-01-30 15:41:25.227
1,0,0,0,0,9,1,1,1,1,1,1,0,0,1,1,1,0,2,0,1,0,2,0,2,0,0,0,1,100,2024-01-30 15:41:39.503
1,0,0,0,0,9,1,1,1,1,1,0,0,1,1,1,1,0,2,0,0,1,2,0,2,0,0,1,0,100,2024-01-30 15:44:30.790
3,0,0,0,0,6,1,1,1,1,1,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,1,0,100,2024-01-30 16:13:27.537
1,0,0,0,0,7,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,2,1,0,0,1,100,2024-01-30 16:14:29.843
1,0,0,0,0,9,1,1,1,1,1,0,0,1,1,1,1,0,2,0,0,1,2,0,2,0,0,1,0,100,2024-01-30 16:18:22.983
0,0,0,0,0,4,1,1,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,100,2024-01-30 16:20:17.770
1,0,0,0,0,9,1,1,1,1,1,0,0,1,1,1,1,0,1,2,1,1,0,1,0,0,1,0,0,100,2024-01-30 16:28:52.803
3,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,100,2024-01-30 16:35:24.263
0,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,100,2024-01-30 17:09:35.200
0,0,0,0,0,4,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,100,2024-01-30 17:21:56.350
3,0,0,0,0,6,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,100,2024-01-30 17:22:23.870
1,0,0,0,0,9,1,1,1,1,1,0,0,1,1,1,1,1,1,2,0,0,1,1,2,0,0,0,0,100,2024-01-31 08:45:26.040
1,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,100,2024-01-31 08:55:50.067
3,0,0,0,0,6,1,1,1,1,1,0,0,1,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,100,2024-01-31 08:56:59.587
1,0,0,0,0,9,1,1,1,1,1,0,0,1,1,1,1,3,0,1,0,0,1,1,2,0,0,0,0,100,2024-01-31 08:59:32.490
1,0,0,0,0,9,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,2,0,0,0,0,100,2024-01-31 09:13:55.457
1,0,0,0,0,9,1,1,1,1,1,0,0,1,1,1,1,2,1,0,0,0,2,1,0,0,0,0,0,100,2024-01-31 09:20:52.557
1,0,0,0,0,9,1,1,1,1,1,0,0,1,1,1,1,2,1,0,0,0,2,1,0,0,0,0,0,100,2024-01-31 09:22:37.480
0,0,0,0,0,5,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,100,2024-01-31 09:29:51.060
3,0,0,0,0,7,1,1,1,1,1,1,0,1,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,100,2024-01-31 09:35:29.297
3,0,0,0,0,6,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,100,2024-01-31 09:43:27.623
0,0,0,0,0,5,1,1,1,1,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,100,2024-01-31 09:48:27.300
3,0,0,0,0,6,1,1,1,1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,100,2024-01-31 09:48:43.430
1,0,0,0,0,6,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,2,0,1,0,0,0,0,0,100,2024-01-31 09:58:16.917
3,0,0,0,0,7,1,1,1,1,1,1,0,1,0,0,0,2,1,1,0,0,1,1,0,0,0,0,0,100,2024-01-31 10:04:11.507
3,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,100,2024-01-31 10:07:59.203
3,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,100,2024-01-31 10:20:18.283
1,0,0,0,0,9,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,2,2,0,2,0,0,1,0,100,2024-01-31 10:26:42.783
3,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,100,2024-01-31 10:38:09.983
1,0,0,0,0,4,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,100,2024-01-31 10:55:19.260
3,0,0,0,0,6,1,1,1,1,1,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,100,2024-01-31 10:58:05.590
3,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,100,2024-01-31 11:03:54.887
3,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,100,2024-01-31 11:07:51.973
1,0,0,0,0,9,1,1,1,1,1,1,0,0,1,1,1,0,2,0,1,2,0,0,0,0,2,0,1,100,2024-01-31 11:08:53.430
3,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,100,2024-01-31 11:25:32.987
1,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,100,2024-01-31 11:31:18.360
1,0,0,0,0,9,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,2,1,0,0,0,100,2024-01-31 11:42:05.913
3,0,0,0,0,6,1,1,1,1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,100,2024-01-31 12:12:50.580
3,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,100,2024-01-31 12:41:26.610
3,0,0,0,0,6,1,1,1,1,1,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,100,2024-01-31 13:18:46.170
1,0,0,0,0,9,1,1,1,1,1,0,0,1,1,1,1,0,2,2,0,0,1,1,2,0,0,0,0,100,2024-01-31 13:32:48.667
1,0,0,0,0,9,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,2,0,0,0,2,0,1,100,2024-01-31 14:28:38.377
1,0,0,0,0,9,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,2,1,1,100,2024-01-31 14:32:32.487
1,0,0,0,0,6,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,2,0,0,0,0,0,1,0,100,2024-01-31 14:33:18.607
3,0,0,0,0,6,1,1,1,1,1,0,0,1,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,100,2024-01-31 14:51:45.407
3,0,0,0,0,6,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,100,2024-01-31 14:56:46.363
3,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,100,2024-01-31 14:58:28.297
3,0,0,0,0,6,1,1,1,1,1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,100,2024-01-31 15:02:37.300
3,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,100,2024-01-31 15:13:50.160
3,0,0,0,0,6,1,1,1,1,1,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,100,2024-01-31 15:45:03.417
1,0,0,0,0,9,1,1,1,1,1,1,0,0,1,1,1,4,0,0,1,0,0,0,0,0,2,1,0,100,2024-01-31 15:48:53.443
3,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,100,2024-01-31 16:25:29.123
1,0,0,0,0,9,1,1,1,1,1,1,0,0,1,1,1,2,0,1,1,1,0,0,0,0,2,1,0,100,2024-01-31 16:34:41.700
3,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,100,2024-01-31 16:37:18.987
3,0,0,0,0,6,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,100,2024-01-31 16:46:31.483
1,0,0,0,0,7,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,2,0,0,0,1,100,2024-01-31 16:59:43.363
3,0,0,0,0,6,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,100,2024-01-31 17:02:44.983
3,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,100,2024-01-31 17:06:42.747
1,0,0,0,0,9,1,1,1,1,1,0,0,1,1,1,1,0,3,0,0,0,1,1,0,0,2,0,1,100,2024-01-31 17:14:53.407
3,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,100,2024-01-31 18:26:11.673
3,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,100,2024-02-01 08:41:09.997
3,0,0,0,0,6,1,1,1,1,1,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,100,2024-02-01 08:41:39.117
1,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,100,2024-02-01 08:43:35.893
3,0,0,0,0,6,1,1,1,1,1,0,0,1,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,100,2024-02-01 08:52:16.163
3,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,100,2024-02-01 08:55:55.427
1,0,0,0,0,9,1,1,1,1,1,1,0,0,1,1,1,2,0,2,1,0,1,0,2,0,0,0,0,100,2024-02-01 08:57:29.007
3,0,0,0,0,6,1,1,1,1,1,0,0,1,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,100,2024-02-01 09:00:42.867
1,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,100,2024-02-01 09:03:08.703
3,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,100,2024-02-01 09:05:51.050
3,0,0,0,0,6,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,100,2024-02-01 09:29:26.500
3,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,100,2024-02-01 09:32:24.463
3,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,100,2024-02-01 09:32:30.147
3,0,0,0,0,6,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,100,2024-02-01 09:37:07.737
1,0,0,0,0,8,1,1,1,1,1,1,0,0,1,1,0,3,0,0,1,1,0,0,2,0,0,0,0,100,2024-02-01 09:37:56.867
3,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,100,2024-02-01 09:42:11.923
3,0,0,0,0,7,1,1,1,1,1,1,0,1,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,100,2024-02-01 09:51:44.560
1,0,0,0,0,9,1,1,1,1,1,1,0,0,1,1,1,2,1,0,1,0,1,0,0,0,2,1,0,100,2024-02-01 09:54:59.240
1,0,0,0,0,9,1,1,1,1,1,0,0,1,1,1,1,2,1,1,0,0,1,1,2,0,0,0,0,100,2024-02-01 09:58:35.540
3,0,0,0,0,6,1,1,1,1,1,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,1,0,100,2024-02-01 10:23:23.020
3,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,100,2024-02-01 10:24:00.147
3,0,0,0,0,6,1,1,1,1,1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,100,2024-02-01 10:47:21.233
3,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,100,2024-02-01 10:51:07.100
3,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,100,2024-02-01 11:00:52.587
3,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,100,2024-02-01 11:16:51.547
3,0,0,0,0,6,1,1,1,1,1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,100,2024-02-01 11:18:50.157
3,0,0,0,0,6,1,1,1,1,1,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,100,2024-02-01 11:20:09.760
3,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,100,2024-02-01 11:21:03.623
1,0,0,0,0,9,1,1,1,1,1,1,0,0,1,1,1,0,1,2,1,1,1,0,2,0,0,0,0,100,2024-02-01 11:25:59.660
3,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,100,2024-02-01 12:01:32.767
3,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,100,2024-02-01 12:05:56.300
1,0,0,0,0,9,1,1,1,1,1,1,0,0,1,1,1,3,1,0,1,0,1,0,2,0,0,0,0,100,2024-02-01 12:33:39.097
1,0,0,0,0,9,1,1,1,1,1,0,0,1,1,1,1,3,1,0,0,0,1,1,2,0,0,0,0,100,2024-02-01 13:16:24.620
0,0,0,0,0,4,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,100,2024-02-01 13:23:19.253
1,0,0,0,0,9,1,1,1,1,1,1,0,0,1,1,1,3,1,0,1,0,1,0,2,0,0,0,0,100,2024-02-01 13:43:48.583
3,0,0,0,0,6,1,1,1,1,1,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,0,1,0,100,2024-02-01 13:45:58.347
1,0,0,0,0,9,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,2,2,0,0,0,2,1,0,100,2024-02-01 13:48:09.520
3,0,0,0,0,6,1,1,1,1,1,0,0,1,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,100,2024-02-01 14:08:50.167
3,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,1,0,100,2024-02-01 14:19:48.143
1,0,0,0,0,9,1,1,1,1,1,1,0,0,1,1,1,4,0,0,1,0,0,0,0,0,2,1,0,100,2024-02-01 14:23:15.320
1,0,0,0,0,9,1,1,1,1,1,0,0,1,1,1,1,2,1,0,0,1,0,1,2,0,0,0,1,100,2024-02-01 15:34:04.153
1,0,0,0,0,9,1,1,1,1,1,1,0,0,1,1,1,2,0,1,1,1,1,0,2,0,0,0,0,100,2024-02-01 15:43:47.683
3,0,0,0,0,6,1,1,1,1,1,0,0,1,0,0,0,1,2,0,0,0,0,1,0,1,0,0,0,100,2024-02-01 16:06:14.077
3,0,0,0,0,6,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,100,2024-02-01 16:10:02.473
3,0,0,0,0,6,1,1,1,1,1,0,0,1,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,100,2024-02-01 16:19:46.627
3,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,100,2024-02-01 16:27:05.773
1,0,0,0,0,6,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,100,2024-02-01 16:29:25.883
1,0,0,0,0,9,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,2,1,2,0,0,0,0,100,2024-02-01 16:29:57.110
1,0,0,0,0,6,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,100,2024-02-01 16:31:47.400
3,0,0,0,0,9,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,3,1,0,2,0,0,1,0,100,2024-02-01 16:34:46.857
1,0,0,0,0,9,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,2,0,0,0,1,100,2024-02-01 16:57:46.543
1,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,100,2024-02-01 16:57:54.200
1,0,0,0,0,7,1,1,1,1,1,1,0,0,1,0,0,1,2,0,1,1,0,0,0,0,1,0,0,100,2024-02-01 17:00:51.353
1,0,0,0,0,9,1,1,1,1,1,0,0,1,1,1,1,1,2,1,0,0,0,1,0,0,2,0,1,100,2024-02-01 17:02:23.130
1,0,0,0,0,9,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,2,0,2,0,0,0,0,100,2024-02-01 17:04:04.573
3,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,100,2024-02-01 17:12:51.903
1,0,0,0,0,10,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,2,1,0,100,2024-02-01 17:14:03.853
3,0,0,0,0,6,1,1,1,1,1,0,0,1,0,0,0,2,1,0,0,1,0,1,0,0,0,0,0,100,2024-02-01 17:17:58.097
3,0,0,0,0,6,1,1,1,1,1,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,100,2024-02-01 17:31:29.663
3,0,0,0,0,4,1,1,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,100,2024-02-02 08:27:56.240
3,0,0,0,0,6,1,1,1,1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,100,2024-02-02 08:42:39.510
3,0,0,0,0,7,1,1,1,1,1,1,0,1,0,0,0,0,1,2,1,1,1,0,0,0,0,0,0,100,2024-02-02 08:43:16.593
1,0,0,0,0,8,1,1,1,1,1,0,0,1,1,1,0,1,1,2,0,0,0,1,0,0,2,0,0,100,2024-02-02 08:43:34.073
1,0,0,0,0,9,1,1,1,1,1,0,0,1,1,1,1,1,1,2,0,0,1,1,2,0,0,0,0,100,2024-02-02 08:52:35.480
